9.92441000000000e-06	0.402511000000000	0.597479000000000
1.79207000000000e-05	0.258229000000000	0.741753000000000
0.000113679000000000	0.554384000000000	0.445503000000000
0.000158201000000000	0.445585000000000	0.554257000000000
0.000187710000000000	0.776001000000000	0.223812000000000
0.000254435000000000	0.156440000000000	0.843306000000000
0.000615923000000000	0.335258000000000	0.664126000000000
0.000634060000000000	0.480831000000000	0.518534000000000
0.00120518000000000	0.706937000000000	0.291858000000000
0.00122794000000000	0.850303000000000	0.148469000000000
0.00123948000000000	0.592789000000000	0.405972000000000
0.00152314000000000	0.517127000000000	0.481349000000000
0.00163233000000000	0.116782000000000	0.881586000000000
0.00171672000000000	0.368849000000000	0.629434000000000
0.00255057000000000	0.888029000000000	0.109420000000000
0.00265251000000000	0.962816000000000	0.0345313000000000
0.00299793000000000	0.297969000000000	0.699034000000000
0.00308063000000000	0.628174000000000	0.368746000000000
0.00344404000000000	0.740219000000000	0.256337000000000
0.00382211000000000	0.223852000000000	0.772326000000000
0.00401426000000000	0.923297000000000	0.0726884000000000
0.00456961000000000	0.663651000000000	0.331779000000000
0.00490978000000000	0.0796910000000000	0.915399000000000
0.00556070000000000	0.810190000000000	0.184250000000000
0.00582217000000000	0.0366267000000000	0.957551000000000
0	0	1
0.00723527000000000	0.186077000000000	0.806688000000000
0.00954114000000000	0.419234000000000	0.571225000000000
0.0125989000000000	0.863548000000000	0.123853000000000
0.0129753000000000	0.271831000000000	0.715194000000000
0.0137207000000000	0.679429000000000	0.306851000000000
0.0249136000000000	0.543872000000000	0.431214000000000
0.0260503000000000	0.581498000000000	0.392451000000000
0.0341000000000000	0.0427176000000000	0.923182000000000
0.0356705000000000	0.925327000000000	0.0390028000000000
0.0358883000000000	0.226155000000000	0.737957000000000
0.0359660000000000	0.336903000000000	0.627131000000000
0.0368768000000000	0.409343000000000	0.553780000000000
0.0368845000000000	0.480787000000000	0.482329000000000
0.0370885000000000	0.961392000000000	0.00151979000000000
0.0373856000000000	0.556240000000000	0.406374000000000
0.0374139000000000	0.814174000000000	0.148413000000000
0.0374535000000000	0.518456000000000	0.444091000000000
0.0382116000000000	0.853237000000000	0.108551000000000
0.0386223000000000	0.775170000000000	0.186208000000000
0.0389415000000000	0.259334000000000	0.701725000000000
0.0390254000000000	0.0827316000000000	0.878243000000000
0.0392252000000000	0.444245000000000	0.516530000000000
0.0395147000000000	0.294582000000000	0.665903000000000
0.0395967000000000	0.738523000000000	0.221881000000000
0.0398653000000000	0.592356000000000	0.367779000000000
0.0399729000000000	0.887689000000000	0.0723383000000000
